date,product_code,market,opening_stock_units,received_units,closing_stock_units,stockout_flag,stockout_hours
2018-09-01,A5419110208,India,35,23,31,0,0
2018-09-01,A5419110207,China,22,18,40,0,0
2018-09-01,A5419110207,Indonesia,28,15,43,0,0
2018-09-01,A5419110207,South Korea,24,16,32,0,0
2018-09-01,A5419110207,Sweden,19,22,41,0,0
2018-09-01,A5419110207,Pakistan,19,21,40,0,0
2018-09-01,A5419110207,Bangladesh,28,11,40,0,0
2018-09-01,A5419110207,Philiphines,19,20,34,0,0
2018-09-01,A5419110207,Australia,21,14,35,0,0
2018-09-01,A5419110207,Newzealand,22,16,38,0,0
2018-09-01,A5419110207,Austria,20,22,42,0,0
2018-09-01,A5419110207,Poland,22,22,44,0,0
2018-09-01,A5419110207,Norway,27,17,44,0,0
2018-09-01,A5419110207,Netherlands,18,12,30,0,0
2018-09-01,A5419110207,Japan,28,16,44,0,0
2018-09-01,A5419110207,France,28,15,41,0,0
2018-09-01,A5419110207,Canada,22,12,32,0,0
2018-09-01,A5419110207,Germany,20,13,30,0,0
2018-09-01,A5419110207,United Kingdom,25,21,47,0,0
2018-09-01,A5419110207,Spain,19,21,41,0,0
2018-09-01,A5419110207,Italy,22,21,44,0,0
2018-09-01,A5419110207,Portugal,30,15,44,0,0
2018-09-01,A5419110207,USA,30,16,35,0,0
2018-09-01,A5419110207,India,32,16,22,0,0
2018-09-01,A5419110205,China,22,11,32,0,0
2018-09-01,A5419110205,Indonesia,26,22,46,0,0
2018-09-01,A5419110205,South Korea,26,21,39,0,0
2018-09-01,A5419110205,Sweden,23,21,43,0,0
2018-09-01,A5419110205,Pakistan,26,12,38,0,0
2018-09-01,A5419110205,Bangladesh,18,21,39,0,0
2018-09-01,A5419110205,Philiphines,21,18,39,0,0
2018-09-01,A5419110205,Australia,24,12,35,0,0
2018-09-01,A5419110205,Newzealand,20,20,40,0,0
2018-09-01,A5419110205,Austria,20,12,32,0,0
2018-09-01,A5419110205,Poland,28,15,43,0,0
2018-09-01,A5419110205,Norway,30,19,49,0,0
2018-09-01,A5419110205,Netherlands,25,12,37,0,0
2018-09-01,A5419110205,Japan,28,16,44,0,0
2018-09-01,A5419110205,France,30,16,44,0,0
2018-09-01,A5419110205,Canada,20,13,25,0,0
2018-09-01,A5419110205,Germany,23,18,41,0,0
2018-09-01,A5419110205,United Kingdom,23,19,42,0,0
2018-09-01,A5419110205,Spain,19,22,41,0,0
2018-09-01,A5419110205,Italy,27,21,47,0,0
2018-09-01,A5419110205,Portugal,23,15,38,0,0
2018-09-01,A5419110205,USA,24,14,29,0,0
2018-09-01,A5419110205,India,21,14,12,0,0
2018-09-01,A5419110204,China,20,21,40,0,0
2018-09-01,A5419110204,Indonesia,29,16,43,0,0
2018-09-01,A5419110204,South Korea,19,16,26,0,0
2018-09-01,A5419110204,Sweden,21,22,43,0,0
2018-09-01,A5419110204,Pakistan,22,17,38,0,0
2018-09-01,A5419110204,Bangladesh,24,18,42,0,0
2018-09-01,A5419110204,Philiphines,25,22,40,0,0
2018-09-01,A5419110204,Australia,24,23,43,0,0
2018-09-01,A5419110204,Newzealand,19,20,39,0,0
2018-09-01,A5419110204,Austria,21,11,32,0,0
2018-09-01,A5419110204,Poland,28,16,44,0,0
2018-09-01,A5419110204,Norway,26,15,41,0,0
2018-09-01,A5419110204,Netherlands,26,22,47,0,0
2018-09-01,A5419110204,Japan,26,19,45,0,0
2018-09-01,A5419110204,France,27,15,42,0,0
2018-09-01,A5419110204,Canada,19,18,35,0,0
2018-09-01,A5419110204,Germany,22,13,35,0,0
2018-09-01,A5419110204,United Kingdom,24,23,47,0,0
2018-09-01,A5419110204,Spain,22,13,35,0,0
2018-09-01,A5419110204,Italy,28,17,45,0,0
2018-09-01,A5419110204,Portugal,24,15,39,0,0
2018-09-01,A5419110204,USA,27,20,37,0,0
2018-09-01,A5419110204,India,28,18,34,0,0
2018-09-01,A5419110203,China,24,22,46,0,0
2018-09-01,A5419110203,Indonesia,29,20,46,0,0
2018-09-01,A5419110203,South Korea,25,22,47,0,0
2018-09-01,A5419110203,Sweden,28,15,43,0,0
2018-09-01,A5419110203,Pakistan,22,17,40,0,0
2018-09-01,A5419110203,Bangladesh,24,11,35,0,0
2018-09-01,A5419110203,Philiphines,24,18,35,0,0
2018-09-01,A5419110203,Australia,19,23,42,0,0
2018-09-01,A5419110203,Newzealand,23,22,45,0,0
2018-09-01,A5419110203,Austria,29,14,43,0,0
2018-09-01,A5419110203,Poland,26,12,37,0,0
2018-09-01,A5419110203,Norway,20,22,43,0,0
2018-09-01,A5419110203,Netherlands,22,16,38,0,0
2018-09-01,A5419110203,Japan,20,18,38,0,0
2018-09-01,A5419110203,France,18,14,32,0,0
2018-09-01,A5419110203,Canada,29,18,47,0,0
2018-09-01,A5419110203,Germany,23,18,38,0,0
2018-09-01,A5419110203,United Kingdom,22,11,33,0,0
2018-09-01,A5419110203,Spain,25,17,42,0,0
2018-09-01,A5419110203,Italy,18,18,34,0,0
2018-09-01,A5419110203,Portugal,21,20,42,0,0
2018-09-01,A5419110203,USA,26,18,35,0,0
2018-09-01,A5419110203,India,26,12,16,0,0
2018-09-01,A5419110202,China,30,16,45,0,0
2018-09-01,A5419110202,Indonesia,25,21,46,0,0
2018-09-01,A5419110202,South Korea,24,16,32,0,0
2018-09-01,A5419110202,Sweden,27,21,48,0,0
2018-09-01,A5419110202,Pakistan,29,23,52,0,0
2018-09-01,A5419110202,Bangladesh,27,19,46,0,0
2018-09-01,A5419110202,Philiphines,30,11,34,0,0
2018-09-01,A5419110202,Australia,27,22,49,0,0
2018-09-01,A5419110202,Newzealand,28,21,49,0,0
2018-09-01,A5419110202,Austria,19,14,33,0,0
2018-09-01,A5419110202,Poland,27,18,45,0,0
2018-09-01,A5419110202,Norway,23,17,40,0,0
2018-09-01,A5419110202,Netherlands,25,16,40,0,0
2018-09-01,A5419110202,Japan,26,19,45,0,0
2018-09-01,A5419110202,France,30,12,37,0,0
2018-09-01,A5419110202,Canada,30,13,42,0,0
2018-09-01,A5419110202,Germany,21,15,36,0,0
2018-09-01,A5419110202,United Kingdom,27,12,39,0,0
2018-09-01,A5419110202,Spain,27,13,40,0,0
2018-09-01,A5419110202,Italy,22,15,37,0,0
2018-09-01,A5419110202,Portugal,19,20,39,0,0
2018-09-01,A5419110202,USA,18,14,23,0,0
2018-09-01,A5419110202,India,29,23,29,0,0
2018-09-01,A5419110201,China,24,19,42,0,0
2018-09-01,A5419110201,Indonesia,30,15,43,0,0
2018-09-01,A5419110201,South Korea,24,18,33,0,0
2018-09-01,A5419110201,Sweden,30,17,47,0,0
2018-09-01,A5419110201,Pakistan,23,18,41,0,0
2018-09-01,A5419110201,Bangladesh,28,14,41,0,0
2018-09-01,A5419110201,Philiphines,19,17,36,0,0
2018-09-01,A5419110201,Australia,25,23,45,0,0
2018-09-01,A5419110201,Newzealand,28,15,43,0,0
2018-09-01,A5419110201,Austria,29,19,48,0,0
2018-09-01,A5419110201,Poland,28,13,41,0,0
2018-09-01,A5419110201,Norway,18,18,36,0,0
2018-09-01,A5419110201,Netherlands,22,12,35,0,0
2018-09-01,A5419110201,Japan,19,11,30,0,0
2018-09-01,A5419110201,France,19,18,37,0,0
2018-09-01,A5419110201,Canada,26,18,39,0,0
2018-09-01,A5419110201,Germany,27,16,41,0,0
2018-09-01,A5419110201,United Kingdom,27,14,42,0,0
2018-09-01,A5419110201,Spain,28,19,48,0,0
2018-09-01,A5419110201,Italy,27,20,44,0,0
2018-09-01,A5419110201,Portugal,28,19,47,0,0
2018-09-01,A5419110201,USA,19,20,27,0,0
2018-09-01,A5419110201,India,21,18,22,0,0
2018-09-01,A5318110108,China,25,12,37,0,0
2018-09-01,A5318110108,Indonesia,28,14,40,0,0
2018-09-01,A5318110108,South Korea,18,23,35,0,0
2018-09-01,A5318110108,Sweden,24,20,44,0,0
2018-09-01,A5318110108,Pakistan,26,19,45,0,0
2018-09-01,A5318110108,Bangladesh,18,13,31,0,0
2018-09-01,A5318110108,Philiphines,23,23,38,0,0
2018-09-01,A5318110108,Australia,29,12,41,0,0
2018-09-01,A5318110108,Newzealand,26,22,48,0,0
2018-09-01,A5318110108,Austria,21,16,37,0,0
2018-09-01,A5318110108,Poland,28,16,44,0,0
2018-09-01,A5318110108,Norway,22,15,37,0,0
2018-09-01,A5318110108,Netherlands,28,12,40,0,0
2018-09-01,A5318110108,Japan,22,13,34,0,0
2018-09-01,A5318110108,France,25,14,37,0,0
2018-09-01,A5318110108,Canada,23,13,35,0,0
2018-09-01,A5318110108,Germany,21,20,39,0,0
2018-09-01,A5318110108,United Kingdom,29,14,42,0,0
2018-09-01,A5318110108,Spain,20,12,32,0,0
2018-09-01,A5318110108,Italy,19,14,32,0,0
2018-09-01,A5318110108,Portugal,22,20,42,0,0
2018-09-01,A5318110108,USA,27,13,27,0,0
2018-09-01,A5318110108,India,28,13,27,0,0
2018-09-01,A5318110107,China,30,18,47,0,0
2018-09-01,A5318110107,Indonesia,22,14,33,0,0
2018-09-01,A5318110107,South Korea,23,16,39,0,0
2018-09-01,A5318110107,Sweden,20,23,42,0,0
2018-09-01,A5318110107,Pakistan,25,22,47,0,0
2018-09-01,A5318110107,Bangladesh,30,17,47,0,0
2018-09-01,A5318110107,Philiphines,26,22,47,0,0
2018-09-01,A5318110107,Australia,25,14,39,0,0
2018-09-01,A5318110107,Newzealand,23,20,42,0,0
2018-09-01,A5318110107,Austria,29,19,48,0,0
2018-09-01,A5318110107,Poland,24,23,47,0,0
2018-09-01,A5318110107,Norway,20,15,35,0,0
2018-09-01,A5318110107,Netherlands,22,19,41,0,0
2018-09-01,A5318110107,Japan,19,17,36,0,0
2018-09-01,A5318110107,France,20,14,35,0,0
2018-09-01,A5318110107,Canada,18,18,36,0,0
2018-09-01,A5318110107,Germany,23,14,36,0,0
2018-09-01,A5318110107,United Kingdom,26,20,46,0,0
2018-09-01,A5318110107,Spain,22,13,36,0,0
2018-09-01,A5318110107,Italy,23,16,37,0,0
2018-09-01,A5318110107,Portugal,30,16,45,0,0
2018-09-01,A5318110107,USA,27,18,31,0,0
2018-09-01,A5318110107,India,24,16,23,0,0
2018-09-01,A5318110105,China,21,14,35,0,0
2018-09-01,A5318110105,Indonesia,29,22,48,0,0
2018-09-01,A5318110105,South Korea,21,12,27,0,0
2018-09-01,A5318110105,Sweden,22,13,35,0,0
2018-09-01,A5318110105,Pakistan,29,17,46,0,0
2018-09-01,A5318110105,Bangladesh,24,20,45,0,0
2018-09-01,A5318110105,Philiphines,27,18,37,0,0
2018-09-01,A5318110105,Australia,25,21,43,0,0
2018-09-01,A5318110105,Newzealand,26,18,44,0,0
2018-09-01,A5318110105,Austria,22,19,40,0,0
2018-09-01,A5318110105,Poland,21,20,41,0,0
2018-09-01,A5318110105,Norway,22,13,34,0,0
2018-09-01,A5318110105,Netherlands,20,12,32,0,0
2018-09-01,A5318110105,Japan,28,20,48,0,0
2018-09-01,A5318110105,France,21,18,35,0,0
2018-09-01,A5318110105,Canada,25,19,39,0,0
2018-09-01,A5318110105,Germany,28,17,45,0,0
2018-09-01,A5318110105,United Kingdom,27,16,43,0,0
2018-09-01,A5318110105,Spain,23,23,46,0,0
2018-09-01,A5318110105,Italy,24,20,43,0,0
2018-09-01,A5318110105,Portugal,30,19,49,0,0
2018-09-01,A5318110105,USA,26,18,34,0,0
2018-09-01,A5318110105,India,28,20,36,0,0
2018-09-01,A5318110104,China,29,11,39,0,0
2018-09-01,A5318110104,Indonesia,27,12,37,0,0
2018-09-01,A5318110104,South Korea,20,19,39,0,0
2018-09-01,A5318110104,Sweden,25,20,45,0,0
2018-09-01,A5318110104,Pakistan,19,11,30,0,0
2018-09-01,A5318110104,Bangladesh,26,21,47,0,0
2018-09-01,A5318110104,Philiphines,29,14,42,0,0
2018-09-01,A5318110104,Australia,24,14,36,0,0
2018-09-01,A5318110104,Newzealand,23,21,44,0,0
2018-09-01,A5318110104,Austria,18,17,36,0,0
2018-09-01,A5318110104,Poland,30,19,49,0,0
2018-09-01,A5318110104,Norway,19,21,40,0,0
2018-09-01,A5318110104,Netherlands,18,19,37,0,0
2018-09-01,A5318110104,Japan,21,13,34,0,0
2018-09-01,A5318110104,France,19,14,31,0,0
2018-09-01,A5318110104,Canada,23,16,33,0,0
2018-09-01,A5318110104,Germany,24,14,36,0,0
2018-09-01,A5318110104,United Kingdom,22,22,44,0,0
2018-09-01,A5318110104,Spain,19,22,41,0,0
2018-09-01,A5318110104,Italy,19,15,34,0,0
2018-09-01,A5318110104,Portugal,23,20,42,0,0
2018-09-01,A5318110104,USA,19,12,30,0,0
2018-09-01,A5318110104,India,26,14,40,0,0
2018-09-01,A5318110103,China,20,12,32,0,0
2018-09-01,A5318110103,Indonesia,22,13,31,0,0
2018-09-01,A5318110103,South Korea,23,18,35,0,0
2018-09-01,A5318110103,Sweden,23,11,34,0,0
2018-09-01,A5318110103,Pakistan,18,13,31,0,0
2018-09-01,A5318110103,Bangladesh,19,16,35,0,0
2018-09-01,A5318110103,Philiphines,28,15,43,0,0
2018-09-01,A5318110103,Australia,18,17,32,0,0
2018-09-01,A5318110103,Newzealand,24,12,37,0,0
2018-09-01,A5318110103,Austria,24,22,45,0,0
2018-09-01,A5318110103,Poland,22,22,44,0,0
2018-09-01,A5318110103,Norway,23,16,40,0,0
2018-09-01,A5318110103,Netherlands,27,18,45,0,0
2018-09-01,A5318110103,Japan,28,12,40,0,0
2018-09-01,A5318110103,France,21,18,39,0,0
2018-09-01,A5318110103,Canada,22,17,36,0,0
2018-09-01,A5318110103,Germany,21,22,42,0,0
2018-09-01,A5318110103,United Kingdom,24,11,35,0,0
2018-09-01,A5318110103,Spain,26,20,46,0,0
2018-09-01,A5318110103,Italy,21,22,41,0,0
2018-09-01,A5318110103,Portugal,22,18,40,0,0
2018-09-01,A5318110103,USA,29,21,38,0,0
2018-09-01,A5318110103,India,19,16,27,0,0
2018-09-01,A5318110102,China,24,19,43,0,0
2018-09-01,A5318110102,Indonesia,27,19,44,0,0
2018-09-01,A5318110102,South Korea,20,14,33,0,0
2018-09-01,A5318110102,Sweden,19,17,36,0,0
2018-09-01,A5318110102,Pakistan,20,19,39,0,0
2018-09-01,A5318110102,Bangladesh,29,13,42,0,0
2018-09-01,A5318110102,Philiphines,18,21,38,0,0
2018-09-01,A5318110102,Australia,20,18,35,0,0
2018-09-01,A5318110102,Newzealand,18,22,40,0,0
2018-09-01,A5318110102,Austria,19,19,39,0,0
2018-09-01,A5318110102,Poland,25,21,47,0,0
2018-09-01,A5318110102,Norway,21,14,35,0,0
2018-09-01,A5318110102,Netherlands,25,12,37,0,0
2018-09-01,A5318110102,Japan,25,23,48,0,0
2018-09-01,A5318110102,France,28,12,38,0,0
2018-09-01,A5318110102,Canada,18,21,37,0,0
2018-09-01,A5318110102,Germany,28,18,43,0,0
2018-09-01,A5318110102,United Kingdom,25,18,43,0,0
2018-09-01,A5318110102,Spain,20,11,31,0,0
2018-09-01,A5318110102,Italy,27,13,38,0,0
2018-09-01,A5318110102,Portugal,28,22,50,0,0
2018-09-01,A5318110102,USA,21,20,26,0,0
2018-09-01,A5318110102,India,29,13,25,0,0
2018-09-01,A5318110101,China,23,14,37,0,0
2018-09-01,A5318110101,Indonesia,25,16,40,0,0
2018-09-01,A5318110101,South Korea,30,23,42,0,0
2018-09-01,A5318110101,Sweden,22,19,42,0,0
2018-09-01,A5318110101,Pakistan,28,21,49,0,0
2018-09-01,A5318110101,Bangladesh,22,18,39,0,0
2018-09-01,A5318110101,Philiphines,28,21,45,0,0
2018-09-01,A5318110101,Australia,25,21,44,0,0
2018-09-01,A5318110101,Newzealand,21,16,37,0,0
2018-09-01,A5318110101,Austria,23,17,40,0,0
2018-09-01,A5318110101,Poland,22,23,44,0,0
2018-09-01,A5318110101,Norway,19,19,38,0,0
2018-09-01,A5318110101,Netherlands,18,18,36,0,0
2018-09-01,A5318110101,Japan,22,16,39,0,0
2018-09-01,A5318110101,France,18,22,37,0,0
2018-09-01,A5318110101,Canada,20,15,33,0,0
2018-09-01,A5318110101,Germany,27,21,47,0,0
2018-09-01,A5318110101,United Kingdom,26,12,38,0,0
2018-09-01,A5318110101,Spain,27,20,47,0,0
2018-09-01,A5318110101,Italy,22,18,40,0,0
2018-09-01,A5318110101,Portugal,29,14,43,0,0
2018-09-01,A5318110101,USA,25,19,42,0,0
2018-09-01,A5318110101,India,20,18,26,0,0
2018-09-01,A4821110808,China,20,19,39,0,0
2018-09-01,A4821110808,Indonesia,26,23,49,0,0
2018-09-01,A4821110808,South Korea,20,14,34,0,0
2018-09-01,A4821110808,Sweden,24,12,36,0,0
2018-09-01,A4821110808,Pakistan,30,15,45,0,0
2018-09-01,A4821110808,Bangladesh,18,15,33,0,0
2018-09-01,A4821110808,Philiphines,18,19,37,0,0
2018-09-01,A4821110808,Australia,30,19,49,0,0
2018-09-01,A4821110808,Newzealand,25,13,39,0,0
2018-09-01,A4821110808,Austria,20,19,39,0,0
2018-09-01,A4821110808,Poland,29,20,48,0,0
2018-09-01,A4821110808,Norway,29,13,42,0,0
2018-09-01,A4821110808,Netherlands,24,17,41,0,0
2018-09-01,A4821110808,Japan,25,22,47,0,0
2018-09-01,A4821110808,France,21,20,42,0,0
2018-09-01,A4821110808,Canada,19,11,30,0,0
2018-09-01,A4821110808,Germany,25,16,41,0,0
2018-09-01,A4821110808,United Kingdom,22,21,42,0,0
2018-09-01,A4821110808,Spain,26,12,38,0,0
2018-09-01,A4821110808,Italy,28,21,49,0,0
2018-09-01,A4821110808,Portugal,18,16,34,0,0
2018-09-01,A4821110808,USA,25,11,36,0,0
2018-09-01,A4821110808,India,21,16,37,0,0
2018-09-01,A4821110807,China,28,11,40,0,0
2018-09-01,A4821110807,Indonesia,21,21,42,0,0
2018-09-01,A4821110807,South Korea,25,15,40,0,0
2018-09-01,A4821110807,Sweden,25,15,39,0,0
2018-09-01,A4821110807,Pakistan,23,15,38,0,0
2018-09-01,A4821110807,Bangladesh,26,14,41,0,0
2018-09-01,A4821110807,Philiphines,27,20,47,0,0
2018-09-01,A4821110807,Australia,25,17,42,0,0
2018-09-01,A4821110807,Newzealand,27,13,40,0,0
2018-09-01,A4821110807,Austria,30,13,42,0,0
2018-09-01,A4821110807,Poland,23,19,42,0,0
2018-09-01,A4821110807,Norway,24,11,35,0,0
2018-09-01,A4821110807,Netherlands,18,18,36,0,0
2018-09-01,A4821110807,Japan,28,19,47,0,0
2018-09-01,A4821110807,France,24,18,42,0,0
2018-09-01,A4821110807,Canada,23,16,39,0,0
2018-09-01,A4821110807,Germany,19,20,39,0,0
2018-09-01,A4821110807,United Kingdom,29,12,40,0,0
2018-09-01,A4821110807,Spain,23,18,40,0,0
2018-09-01,A4821110807,Italy,26,19,45,0,0
2018-09-01,A4821110807,Portugal,20,22,42,0,0
2018-09-01,A4821110807,USA,30,20,50,0,0
2018-09-01,A4821110807,India,20,19,39,0,0
2018-09-01,A4821110806,China,20,12,33,0,0
2018-09-01,A4821110806,Indonesia,28,18,46,0,0
2018-09-01,A4821110806,South Korea,29,16,45,0,0
2018-09-01,A4821110806,Sweden,21,17,37,0,0
2018-09-01,A4821110806,Pakistan,24,12,36,0,0
2018-09-01,A4821110806,Bangladesh,27,12,39,0,0
2018-09-01,A4821110806,Philiphines,29,13,42,0,0
2018-09-01,A4821110806,Australia,23,21,44,0,0
2018-09-01,A4821110806,Newzealand,24,18,42,0,0
2018-09-01,A4821110806,Austria,27,14,41,0,0
2018-09-01,A4821110806,Poland,27,19,46,0,0
2018-09-01,A4821110806,Norway,27,13,40,0,0
2018-09-01,A4821110806,Netherlands,25,17,42,0,0
2018-09-01,A4821110806,Japan,19,14,33,0,0
2018-09-01,A4821110806,France,29,18,47,0,0
2018-09-01,A4821110806,Canada,28,18,46,0,0
2018-09-01,A4821110806,Germany,28,19,46,0,0
2018-09-01,A4821110806,United Kingdom,19,19,39,0,0
2018-09-01,A4821110806,Spain,20,19,40,0,0
2018-09-01,A4821110806,Italy,27,14,41,0,0
2018-09-01,A4821110806,Portugal,18,18,36,0,0
2018-09-01,A4821110806,USA,30,17,47,0,0
2018-09-01,A4821110806,India,23,14,36,0,0
2018-09-01,A4821110805,China,27,19,46,0,0
2018-09-01,A4821110805,Indonesia,29,21,50,0,0
2018-09-01,A4821110805,South Korea,23,22,45,0,0
2018-09-01,A4821110805,Sweden,22,15,37,0,0
2018-09-01,A4821110805,Pakistan,25,19,44,0,0
2018-09-01,A4821110805,Bangladesh,25,19,44,0,0
2018-09-01,A4821110805,Philiphines,23,21,44,0,0
2018-09-01,A4821110805,Australia,25,21,46,0,0
2018-09-01,A4821110805,Newzealand,29,21,51,0,0
2018-09-01,A4821110805,Austria,24,17,40,0,0
2018-09-01,A4821110805,Poland,20,22,42,0,0
2018-09-01,A4821110805,Norway,23,15,38,0,0
2018-09-01,A4821110805,Netherlands,23,16,39,0,0
2018-09-01,A4821110805,Japan,20,19,39,0,0
2018-09-01,A4821110805,France,20,22,42,0,0
2018-09-01,A4821110805,Canada,26,20,46,0,0
2018-09-01,A4821110805,Germany,22,15,37,0,0
2018-09-01,A4821110805,United Kingdom,29,13,42,0,0
2018-09-01,A4821110805,Spain,21,22,43,0,0
2018-09-01,A4821110805,Italy,19,12,31,0,0
2018-09-01,A4821110805,Portugal,27,13,40,0,0
2018-09-01,A4821110805,USA,29,11,40,0,0
2018-09-01,A4821110805,India,21,18,39,0,0
2018-09-01,A4821110804,China,20,17,38,0,0
2018-09-01,A4821110804,Indonesia,20,15,36,0,0
2018-09-01,A4821110804,South Korea,24,16,40,0,0
2018-09-01,A4821110804,Sweden,24,14,37,0,0
2018-09-01,A4821110804,Pakistan,21,16,37,0,0
2018-09-01,A4821110804,Bangladesh,19,13,32,0,0
2018-09-01,A4821110804,Philiphines,24,19,43,0,0
2018-09-01,A4821110804,Australia,30,22,52,0,0
2018-09-01,A4821110804,Newzealand,26,23,48,0,0
2018-09-01,A4821110804,Austria,24,13,37,0,0
2018-09-01,A4821110804,Poland,19,18,37,0,0
2018-09-01,A4821110804,Norway,21,21,42,0,0
2018-09-01,A4821110804,Netherlands,22,12,34,0,0
2018-09-01,A4821110804,Japan,27,15,43,0,0
2018-09-01,A4821110804,France,29,13,42,0,0
2018-09-01,A4821110804,Canada,29,19,48,0,0
2018-09-01,A4821110804,Germany,30,13,43,0,0
2018-09-01,A4821110804,United Kingdom,30,19,49,0,0
2018-09-01,A4821110804,Spain,29,18,47,0,0
2018-09-01,A4821110804,Italy,19,19,38,0,0
2018-09-01,A4821110804,Portugal,20,15,35,0,0
2018-09-01,A4821110804,USA,22,11,33,0,0
2018-09-01,A4821110804,India,25,16,40,0,0
2018-09-01,A4821110802,China,19,22,41,0,0
2018-09-01,A4821110802,Indonesia,28,19,47,0,0
2018-09-01,A4821110802,South Korea,25,13,39,0,0
2018-09-01,A4821110802,Sweden,25,22,46,0,0
2018-09-01,A4821110802,Pakistan,20,20,40,0,0
2018-09-01,A4821110802,Bangladesh,21,13,34,0,0
2018-09-01,A4821110802,Philiphines,20,20,39,0,0
2018-09-01,A4821110802,Australia,28,17,45,0,0
2018-09-01,A4821110802,Newzealand,25,12,37,0,0
2018-09-01,A4821110802,Austria,27,21,48,0,0
2018-09-01,A4821110802,Poland,22,19,41,0,0
2018-09-01,A4821110802,Norway,22,22,44,0,0
2018-09-01,A4821110802,Netherlands,23,17,40,0,0
2018-09-01,A4821110802,Japan,27,16,43,0,0
2018-09-01,A4821110802,France,27,18,45,0,0
2018-09-01,A4821110802,Canada,20,15,36,0,0
2018-09-01,A4821110802,Germany,29,22,51,0,0
2018-09-01,A4821110802,United Kingdom,19,11,31,0,0
2018-09-01,A4821110802,Spain,29,13,42,0,0
2018-09-01,A4821110802,Italy,19,13,32,0,0
2018-09-01,A4821110802,Portugal,21,13,35,0,0
2018-09-01,A4821110802,USA,28,22,50,0,0
2018-09-01,A4821110802,India,20,18,38,0,0
2018-09-01,A4821110801,China,23,13,36,0,0
2018-09-01,A4821110801,Indonesia,23,13,36,0,0
2018-09-01,A4821110801,South Korea,21,16,37,0,0
2018-09-01,A4821110801,Sweden,27,21,47,0,0
2018-09-01,A4821110801,Pakistan,28,15,43,0,0
2018-09-01,A4821110801,Bangladesh,28,20,48,0,0
2018-09-01,A4821110801,Philiphines,22,18,40,0,0
2018-09-01,A4821110801,Australia,24,18,42,0,0
2018-09-01,A4821110801,Newzealand,21,16,37,0,0
2018-09-01,A4821110801,Austria,21,11,32,0,0
2018-09-01,A4821110801,Poland,20,13,33,0,0
2018-09-01,A4821110801,Norway,29,20,49,0,0
2018-09-01,A4821110801,Netherlands,29,14,43,0,0
2018-09-01,A4821110801,Japan,27,17,44,0,0
2018-09-01,A4821110801,France,24,14,38,0,0
2018-09-01,A4821110801,Canada,24,13,37,0,0
2018-09-01,A4821110801,Germany,24,14,38,0,0
2018-09-01,A4821110801,United Kingdom,24,20,45,0,0
2018-09-01,A4821110801,Spain,23,20,43,0,0
2018-09-01,A4821110801,Italy,20,20,40,0,0
2018-09-01,A4821110801,Portugal,20,15,34,0,0
2018-09-01,A4821110801,USA,29,22,51,0,0
2018-09-01,A4821110801,India,24,23,47,0,0
2018-09-01,A4721110708,China,29,19,49,0,0
2018-09-01,A4721110708,Indonesia,20,16,36,0,0
2018-09-01,A4721110708,South Korea,25,22,46,0,0
2018-09-01,A4721110708,Sweden,20,19,39,0,0
2018-09-01,A4721110708,Pakistan,21,19,40,0,0
2018-09-01,A4721110708,Bangladesh,18,16,35,0,0
2018-09-01,A4721110708,Philiphines,19,21,40,0,0
2018-09-01,A4721110708,Australia,29,18,47,0,0
2018-09-01,A4721110708,Newzealand,22,21,43,0,0
2018-09-01,A4721110708,Austria,25,19,44,0,0
2018-09-01,A4721110708,Poland,24,20,43,0,0
2018-09-01,A4721110708,Norway,23,21,44,0,0
2018-09-01,A4721110708,Netherlands,24,15,40,0,0
2018-09-01,A4721110708,Japan,20,14,34,0,0
2018-09-01,A4721110708,France,30,11,41,0,0
2018-09-01,A4721110708,Canada,28,17,45,0,0
2018-09-01,A4721110708,Germany,27,12,39,0,0
2018-09-01,A4721110708,United Kingdom,24,18,42,0,0
2018-09-01,A4721110708,Spain,20,14,34,0,0
2018-09-01,A4721110708,Italy,29,18,47,0,0
2018-09-01,A4721110708,Portugal,22,15,37,0,0
2018-09-01,A4721110708,USA,19,20,39,0,0
2018-09-01,A4721110708,India,22,19,41,0,0
2018-09-01,A4721110707,China,28,20,48,0,0
2018-09-01,A4721110707,Indonesia,25,13,39,0,0
2018-09-01,A4721110707,South Korea,27,14,41,0,0
2018-09-01,A4721110707,Sweden,28,20,48,0,0
2018-09-01,A4721110707,Pakistan,21,22,42,0,0
2018-09-01,A4721110707,Bangladesh,29,21,50,0,0
2018-09-01,A4721110707,Philiphines,23,22,45,0,0
2018-09-01,A4721110707,Australia,26,23,49,0,0
2018-09-01,A4721110707,Newzealand,18,16,34,0,0
2018-09-01,A4721110707,Austria,30,15,45,0,0
2018-09-01,A4721110707,Poland,21,20,41,0,0
2018-09-01,A4721110707,Norway,19,19,37,0,0
2018-09-01,A4721110707,Netherlands,23,12,36,0,0
2018-09-01,A4721110707,Japan,20,18,38,0,0
2018-09-01,A4721110707,France,20,21,41,0,0
2018-09-01,A4721110707,Canada,26,16,41,0,0
2018-09-01,A4721110707,Germany,23,11,34,0,0
2018-09-01,A4721110707,United Kingdom,29,20,50,0,0
2018-09-01,A4721110707,Spain,22,16,37,0,0
2018-09-01,A4721110707,Italy,27,16,42,0,0
