note_id,date,customer_code,product_code,market,sales_rep,note_text,deal_stage,competitor_mentioned
CRM000230,2020-02-01,70016177,A2821150802,Poland,Rep-27,Customer asked for more information about the premium variant.,Proposal,0
CRM000231,2020-02-01,90011188,A6019110108,France,Rep-04,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM000232,2021-07-01,90005160,A0219150201,Pakistan,Rep-26,Customer requested a better commercial offer before renewing the purchase.,Renewal,0
CRM000233,2018-11-01,90013122,A1819150303,Italy,Rep-14,Customer requested a better commercial offer before renewing the purchase.,Prospecting,0
CRM000234,2021-02-01,90021087,A4620110601,United Kingdom,Rep-18,Customer mentioned a competitor's promotional pricing.,Renewal,1
CRM000235,2019-05-01,90004066,A0219150201,Japan,Rep-10,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM000236,2019-03-01,90003179,A4821110801,Indonesia,Rep-29,Customer raised concerns about product availability and delayed delivery.,Qualified,0
CRM000237,2020-09-01,90021092,A2319150302,United Kingdom,Rep-19,Customer mentioned a competitor's promotional pricing.,Prospecting,1
CRM000238,2018-12-01,90015150,A3019150205,Norway,Rep-05,Customer is considering a competitor because our price is higher.,Proposal,1
CRM000239,2021-05-01,90001021,A4218110206,China,Rep-01,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM000240,2020-06-01,90016171,A2219150206,Poland,Rep-10,Customer asked for more information about the premium variant.,Prospecting,0
CRM000241,2021-05-01,90012033,A6018110103,Germany,Rep-25,Customer asked for more information about the premium variant.,Negotiation,0
CRM000242,2018-12-01,90013124,A2520150505,Italy,Rep-17,Customer asked for more information about the premium variant.,Negotiation,0
CRM000243,2020-07-01,90014135,A3420150601,Netherlands,Rep-28,Customer asked for more information about the premium variant.,Negotiation,0
CRM000244,2021-02-01,90020101,A6319160202,Austria,Rep-28,Customer is considering a competitor because our price is higher.,Qualified,1
CRM000245,2018-11-01,90020098,A1420150501,Austria,Rep-26,Customer asked for more information about the premium variant.,Renewal,0
CRM000246,2020-11-01,70012043,A4720110701,Germany,Rep-26,Customer requested a better commercial offer before renewing the purchase.,Prospecting,0
CRM000247,2019-01-01,90011185,A1219150303,France,Rep-22,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM000248,2019-09-01,90022075,A4620110601,USA,Rep-11,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM000249,2020-11-01,90002005,A0921150601,India,Rep-28,Customer asked for more information about the premium variant.,Renewal,0
CRM000250,2019-03-01,70009133,A6119110203,Newzealand,Rep-07,Customer asked for more information about the premium variant.,Negotiation,0
CRM000251,2020-04-01,90017050,A2620150604,Portugal,Rep-07,Customer mentioned a competitor's promotional pricing.,Qualified,1
CRM000252,2019-01-01,80007195,A6018110103,South Korea,Rep-15,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM000253,2021-03-01,90023028,A5318110107,Canada,Rep-04,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM000254,2020-08-01,90017050,A7018160402,Portugal,Rep-04,Customer asked for more information about the premium variant.,Proposal,0
CRM000255,2019-07-01,90008165,A3018150201,Australia,Rep-22,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM000256,2021-03-01,90015147,A2020150501,Norway,Rep-04,Customer requested a better commercial offer before renewing the purchase.,Prospecting,0
CRM000257,2019-09-01,90018113,A2720150701,Spain,Rep-15,Customer is considering a competitor because our price is higher.,Proposal,1
CRM000258,2021-03-01,90020100,A0821150501,Austria,Rep-24,Customer asked for more information about the premium variant.,Prospecting,0
CRM000259,2020-01-01,90019202,A1320150403,Sweden,Rep-21,Customer asked for more information about the premium variant.,Qualified,0
CRM000260,2021-02-01,90004065,A5318110104,Japan,Rep-15,Customer raised concerns about product availability and delayed delivery.,Qualified,0
CRM000261,2020-03-01,90023023,A2420150406,Canada,Rep-11,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM000262,2021-06-01,90010044,A3718150101,Bangladesh,Rep-03,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM000263,2021-01-01,70010047,A4721110705,Bangladesh,Rep-25,Customer is considering a competitor because our price is higher.,Qualified,1
CRM000264,2019-09-01,90020100,A3320150506,Austria,Rep-16,Customer is satisfied with the product and is considering expanding the order.,Negotiation,0
CRM000265,2020-08-01,90005162,A4021150405,Pakistan,Rep-23,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM000266,2020-08-01,80007195,A2720150701,South Korea,Rep-09,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM000267,2019-04-01,70020104,A0118150103,Austria,Rep-04,Customer is considering a competitor because our price is higher.,Renewal,1
CRM000268,2019-07-01,70015151,A0721150404,Norway,Rep-02,Customer raised concerns about product availability and delayed delivery.,Renewal,0
CRM000269,2021-04-01,70003181,A3119150302,Indonesia,Rep-10,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM000270,2021-02-01,90010044,A0921150604,Bangladesh,Rep-21,Customer requested a better commercial offer before renewing the purchase.,Prospecting,0
CRM000271,2021-06-01,70011193,A6019110108,France,Rep-29,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM000272,2020-05-01,90015150,A2620150604,Norway,Rep-09,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM000273,2020-06-01,90008166,A1819150301,Australia,Rep-01,Customer requested a better commercial offer before renewing the purchase.,Renewal,0
CRM000274,2019-09-01,70014143,A2620150606,Netherlands,Rep-04,Customer requested a better commercial offer before renewing the purchase.,Negotiation,0
CRM000275,2021-04-01,70009133,A1920150404,Newzealand,Rep-15,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM000276,2020-10-01,90018106,A3421150604,Spain,Rep-14,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM000277,2020-12-01,90018109,A7119160102,Spain,Rep-18,Customer is satisfied with the product and is considering expanding the order.,Prospecting,0
CRM000278,2018-09-01,90010046,A0320150301,Bangladesh,Rep-08,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM000279,2019-10-01,90011187,A5318110101,France,Rep-16,Customer requested a better commercial offer before renewing the purchase.,Negotiation,0
CRM000280,2019-10-01,90017056,A5520110307,Portugal,Rep-04,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM000281,2019-01-01,70023031,A5419110207,Canada,Rep-21,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM000282,2019-04-01,70006158,A2821150804,Philiphines,Rep-10,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM000283,2020-02-01,70009134,A7321160303,Newzealand,Rep-22,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM000284,2019-09-01,90003179,A4118110102,Indonesia,Rep-20,Customer is considering a competitor because our price is higher.,Proposal,1
CRM000285,2021-01-01,90012040,A2721150705,Germany,Rep-06,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM000286,2020-04-01,90002007,A2918150101,India,Rep-21,Customer raised concerns about product availability and delayed delivery.,Renewal,0
CRM000287,2019-05-01,90004065,A3220150404,Japan,Rep-01,Customer asked for more information about the premium variant.,Negotiation,0
CRM000288,2021-05-01,90007197,A7321160301,South Korea,Rep-01,Customer is considering a competitor because our price is higher.,Renewal,1
CRM000289,2019-03-01,90010045,A4218110205,Bangladesh,Rep-16,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM000290,2020-07-01,90015150,A3718150103,Norway,Rep-21,Customer raised concerns about product availability and delayed delivery.,Qualified,0
CRM000291,2018-10-01,90013117,A0519150202,Italy,Rep-06,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM000292,2020-11-01,90016171,A7321160301,Poland,Rep-29,Customer asked for more information about the premium variant.,Renewal,0
CRM000293,2019-12-01,90009132,A6120110207,Newzealand,Rep-11,Customer raised concerns about product availability and delayed delivery.,Renewal,0
CRM000294,2021-04-01,90023023,A4021150403,Canada,Rep-02,Customer raised concerns about product availability and delayed delivery.,Prospecting,0
CRM000295,2019-04-01,90005161,A0519150202,Pakistan,Rep-21,Customer asked for more information about the premium variant.,Negotiation,0
CRM000296,2021-05-01,90022079,A1420150501,USA,Rep-27,Customer asked for more information about the premium variant.,Proposal,0
CRM000297,2019-09-01,70011193,A2821150801,France,Rep-24,Customer requested a better commercial offer before renewing the purchase.,Prospecting,0
CRM000298,2021-06-01,90004063,A3521150704,Japan,Rep-23,Customer is considering a competitor because our price is higher.,Prospecting,1
CRM000299,2019-03-01,90012038,A4419110407,Germany,Rep-23,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM000300,2020-11-01,90010045,A0418150102,Bangladesh,Rep-26,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM000301,2020-10-01,90020102,A4118110105,Austria,Rep-19,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM000302,2019-01-01,70006158,A3819150205,Philiphines,Rep-24,Customer mentioned a competitor's promotional pricing.,Prospecting,1
CRM000303,2021-03-01,70013125,A3521150705,Italy,Rep-15,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM000304,2019-02-01,90014141,A1119150203,Netherlands,Rep-02,Customer asked for more information about the premium variant.,Negotiation,0
CRM000305,2020-04-01,90003180,A0921150601,Indonesia,Rep-28,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM000306,2020-08-01,90013118,A5721110501,Italy,Rep-24,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM000307,2020-07-01,90005160,A5419110208,Pakistan,Rep-05,Customer is considering a competitor because our price is higher.,Prospecting,1
CRM000308,2020-03-01,90002016,A0118150104,India,Rep-06,Customer asked for more information about the premium variant.,Prospecting,0
CRM000309,2021-04-01,90012041,A3420150601,Germany,Rep-19,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM000310,2019-07-01,90016171,A4520110507,Poland,Rep-30,Customer is considering a competitor because our price is higher.,Prospecting,1
CRM000311,2021-08-01,90020098,A3521150701,Austria,Rep-19,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM000312,2021-08-01,90009127,A4118110105,Newzealand,Rep-09,Customer asked for more information about the premium variant.,Qualified,0
CRM000313,2019-02-01,70002018,A3018150202,India,Rep-21,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM000314,2020-06-01,70020104,A2721150704,Austria,Rep-04,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM000315,2020-10-01,70014142,A6018110102,Netherlands,Rep-05,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM000316,2019-05-01,90020097,A3220150406,Austria,Rep-13,Customer asked for more information about the premium variant.,Qualified,0
CRM000317,2019-11-01,90014136,A7321160303,Netherlands,Rep-01,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM000318,2019-11-01,90020100,A1219150303,Austria,Rep-05,Customer is satisfied with the product and is considering expanding the order.,Negotiation,0
CRM000319,2021-08-01,70009133,A6520160403,Newzealand,Rep-22,Customer is satisfied with the product and is considering expanding the order.,Renewal,0
CRM000320,2021-07-01,90018114,A7119160102,Spain,Rep-15,Customer requested a better commercial offer before renewing the purchase.,Negotiation,0
CRM000321,2019-07-01,90017055,A1018150101,Portugal,Rep-12,Customer asked for more information about the premium variant.,Prospecting,0
CRM000322,2020-04-01,70006157,A2821150804,Philiphines,Rep-29,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM000323,2021-06-01,90001021,A3320150501,China,Rep-05,Customer is considering a competitor because our price is higher.,Qualified,1
CRM000324,2018-10-01,90008167,A1521150602,Australia,Rep-09,Customer is satisfied with the product and is considering expanding the order.,Prospecting,0
CRM000325,2021-06-01,90011185,A5419110202,France,Rep-20,Customer asked for more information about the premium variant.,Negotiation,0
